"Timing","Year","Reduction"
"May",2023,64.8573807251021
"May",2023,74.452458593299
"May",2023,35.8496767174059
"May",2023,59.5842351541178
"May",2023,14.9537287848925
"May",2023,77.4034296951863
"May",2023,73.1052116862749
"May",2023,74.383484746159
"May",2023,82.4664132794611
"May",2023,70.6912509840363
"May",2023,75.3921753492258
"May",2023,77.6145900467833
"May",2023,30.9483909765942
"May",2023,40.5463015007126
"May",2023,77.3160923865532
"May",2023,81.3197321439284
"May",2023,72.293275374202
"May",2023,66.3187350862673
"May",2023,42.9674158382702
"May",2023,43.5808473254182
"May",2023,42.3156257048819
"May",2023,75.363226319407
"May",2023,80.2220891616042
"May",2023,77.4590576629696
"May",2023,63.1509178985964
"May",2023,74.2548979065135
"May",2023,80.9973480284893
"May",2023,67.5675696768281
"May",2023,60.2660013607344
"May",2023,62.1420631429528
"May",2023,65.9581460271062
"May",2023,40.6018753781821
"May",2023,83.4203229787951
"May",2023,62.7119554261616
"May",2023,42.7815923545619
"May",2023,77.4522043136476
"May",2023,70.1646140839533
"May",2023,50.1360068072232
"May",2023,73.1883545796799
"May",2023,51.1492010484825
"May",2023,66.4411399801798
"May",2023,69.8418495418218
"May",2023,50.6836353975865
"May",2023,78.7113500121708
"May",2023,39.2767481473107
"May",2023,79.1155137732365
"May",2023,65.9809625649672
"May",2023,62.5053873905387
"May",2023,82.5474451062345
"May",2023,77.449699745611
"May",2023,63.2335975368171
"May",2023,47.6078330817748
"May",2023,67.7776698392645
"May",2023,58.5488814035088
"May",2023,60.3034248591685
"May",2023,75.2739959278328
"May",2023,58.8029006619617
"May",2023,28.8109766557932
"May",2023,22.6934955884116
"May",2023,63.2108003751414
"May",2023,69.420971808385
"May",2023,69.7520090840955
"May",2023,63.3101292956569
"May",2023,81.4416758957113
"May",2023,71.9661949395207
"May",2023,37.3750157745866
"May",2023,66.7766031002932
"May",2023,80.3366092765964
"May",2023,80.9064971060888
"May",2023,80.2073537326262
"May",2023,60.437869787428
"May",2023,82.6804352166954
"May",2023,63.5252474211343
"May",2023,80.9827213468467
"May",2023,56.9969017356811
"May",2023,75.1169932741199
"May",2023,66.1332471442374
"May",2023,69.4204694849169
"May",2023,79.2894409100019
"May",2023,79.6791450783949
"May",2023,75.5523928099191
"May",2023,61.18867768244
"May",2023,58.2331338381983
"May",2023,59.1943214391985
"May",2023,78.553681643457
"May",2023,73.2615641456018
"May",2023,49.7638594944289
"May",2023,57.5818569059289
"May",2023,45.9303147914778
"May",2023,79.1515977673487
"May",2023,69.4861312850522
"May",2023,56.5189587718529
"May",2023,81.75725626177
"May",2023,72.285665419119
"May",2023,72.3387209191308
"May",2023,72.794795581478
"May",2023,57.3037217274323
"May",2023,79.1649604673993
"May",2023,81.1934642554249
"May",2023,71.8837412407976
"May",2023,72.1209366989837
"May",2023,73.8877648233674
"May",2023,80.8106199237164
"May",2023,33.8323873853945
"May",2023,34.4683375424849
"May",2023,65.8410430450345
"May",2023,64.2863063562322
"May",2023,54.4955880985995
"May",2023,70.9504177865203
"May",2023,59.6907833251025
"May",2023,79.1712708024756
"May",2023,80.3333981184587
"May",2023,74.3170193199349
"May",2023,75.8902789589705
"May",2023,83.1336807774152
"May",2023,77.3661156926093
"May",2023,54.429770660723
"May",2023,37.5389223256804
"May",2023,65.4899925746568
"May",2023,81.9373342227504
"May",2023,80.2514716884363
"May",2023,56.8575657049277
"May",2023,64.8078732235413
"May",2023,80.0272723930497
"May",2023,66.5194108056177
"May",2023,75.2144128950018
"May",2023,36.7262740411468
"May",2023,76.4595848133123
"May",2023,69.3440866065984
"May",2023,54.3158018672817
"May",2023,76.4108505177056
"May",2023,62.2660113173575
"May",2023,80.0873430721211
"May",2023,70.5361283235448
"May",2023,45.2852734745283
"May",2023,80.0337723157649
"May",2023,65.2207276303606
"May",2023,74.6813180825653
"May",2023,62.7399801766585
"May",2023,71.6608725947981
"May",2023,83.4065639305087
"May",2023,76.7825518010391
"May",2023,78.050501260025
"May",2023,83.3252090759993
"May",2023,83.1444399319181
"May",2023,76.8974696720571
"May",2023,72.8320881548026
"May",2024,73.0126635438038
"May",2024,68.4471359616036
"May",2024,66.6994732686842
"May",2024,89.1908151383744
"May",2024,65.9177700330484
"May",2024,86.5948411849969
"May",2024,76.3117075766161
"May",2024,87.6949180295183
"May",2024,48.0241796053454
"May",2024,48.6779208034442
"May",2024,88.608396658203
"May",2024,52.4081113234125
"May",2024,72.9235491935182
"May",2024,78.371024810017
"May",2024,74.7311415735578
"May",2024,84.8095753759755
"May",2024,81.5448963134075
"May",2024,84.6993515438588
"May",2024,86.3634665601706
"May",2024,83.3211557575869
"May",2024,59.8434578790347
"May",2024,49.7367571237792
"May",2024,63.4323516137103
"May",2024,81.8487166707739
"May",2024,76.4172342029122
"May",2024,73.3611701709139
"May",2024,56.2788962455039
"May",2024,84.0875130196347
"May",2024,82.3721891552321
"May",2024,60.6882814390615
"May",2024,77.0748136127716
"May",2024,84.7983886735937
"May",2024,88.0678583845274
"May",2024,76.8338166840163
"May",2024,88.9245835981603
"May",2024,75.8845525581586
"May",2024,81.0194318933041
"May",2024,84.424359952162
"May",2024,89.3267969606575
"May",2024,65.239144317815
"May",2024,74.1418413844874
"May",2024,86.5110574623015
"May",2024,81.5017884352539
"May",2024,61.8466422797257
"May",2024,86.4222673746023
"May",2024,88.282851070852
"May",2024,54.1273656818932
"May",2024,80.8411873338195
"May",2024,74.8258511767043
"May",2024,46.2174346093828
"May",2024,77.2259117621506
"May",2024,58.5086202918188
"May",2024,81.3086891213265
"May",2024,82.9725674477479
"May",2024,83.4978397906145
"May",2024,72.0974333609994
"May",2024,70.9314976608431
"May",2024,77.9363548183591
"May",2024,64.5039212465206
"May",2024,67.5800838233705
"May",2024,43.9743352067787
"May",2024,50.164751862333
"May",2024,58.0274458321178
"May",2024,65.1839901829379
"May",2024,73.9313752984159
"May",2024,77.7078537642907
"May",2024,86.345210144956
"May",2024,87.4546050997294
"May",2024,62.7454929144814
"May",2024,70.0685716015488
"May",2024,87.7863999130569
"May",2024,53.4575517681378
"May",2024,61.1302894916223
"May",2024,67.344810093786
"May",2024,65.8750290888378
"May",2024,86.9244585455741
"May",2024,47.2476729013563
"May",2024,87.613529952948
"May",2024,51.4052121601183
"May",2024,84.050510227605
"May",2024,82.798048377868
"May",2024,84.6392847352718
"May",2024,69.1362685381706
"May",2024,56.2061948505267
"May",2024,88.8149660543751
"May",2024,87.6237166718591
"May",2024,80.6632876518722
"May",2024,48.2881584964263
"May",2024,52.0495092766952
"May",2024,87.393791258286
"May",2024,84.3135828134969
"May",2024,85.1645027192825
"May",2024,40.939056744204
"May",2024,87.2232209411047
"May",2024,85.8222912397139
"May",2024,88.40245698692
"May",2024,62.8955206150106
"May",2024,72.3923012559395
"May",2024,51.2774208617738
"May",2024,42.7509776197982
"May",2024,81.9826823392812
"May",2024,78.4929305920395
"May",2024,71.5069083614594
"May",2024,35.9496621537558
"May",2024,69.1269839821584
"May",2024,65.6148031490414
"May",2024,77.4328692991485
"May",2024,79.4791962045263
"May",2024,76.7248174647975
"May",2024,84.5204719126196
"May",2024,72.7523404740682
"May",2024,86.2210285815852
"May",2024,82.0628304771794
"May",2024,81.3211200014868
"May",2024,80.3465327826853
"May",2024,72.4512890715416
"May",2024,88.6607756427026
"May",2024,74.2425397249718
"May",2024,86.9026311798284
"May",2024,64.8149524334108
"May",2024,64.4412391453917
"May",2024,84.5251631926817
"May",2024,86.9858265987342
"May",2024,79.2602261330218
"May",2024,73.8864864946601
"May",2024,85.9953075640561
"May",2024,29.4283051683405
"May",2024,48.5046373508248
"May",2024,86.8970504632632
"May",2024,73.8848679560103
"May",2024,76.2889352858879
"May",2024,87.9544057515171
"May",2024,80.9263584976925
"May",2024,74.2997152363056
"May",2024,85.6322164425527
"May",2024,85.9156882127962
"May",2024,78.6367303614334
"May",2024,78.9041993183892
"May",2024,82.7603905527033
"May",2024,77.3377443525919
"May",2024,85.2402760612388
"May",2024,86.4748840762139
"May",2024,87.9466014066496
"May",2024,71.8257206118034
"May",2024,83.5943612025029
"May",2024,66.7527453480181
"May",2024,77.8443237024873
"May",2024,81.0604452428998
"May",2024,88.3382040589284
"May",2024,52.6701521503534
"May",2024,86.308793216189
"May",2024,65.8278971549188
"May",2024,81.2403117449828
"May",2024,86.1568549078057
"May",2024,85.525593495351
"May",2024,69.9593690773696
"May",2024,88.9768253469557
"May",2024,71.857350006507
"May",2024,83.9694908791386
"May",2024,40.927517625513
"May",2024,84.169526386353
"May",2024,60.658085102247
"May",2024,88.5318600721074
"May",2024,64.5368713978191
"May",2024,63.8562338174051
"May",2024,87.3661121109663
"May",2024,83.7723196319015
"May",2024,52.1371307455849
"May",2024,74.3496913986931
"May",2024,88.1227575639244
"May",2024,78.3959553446229
"May",2024,72.4123291539344
"May",2024,80.7616616508732
"May",2024,69.8371854526923
"May",2024,87.690615837711
"May",2024,41.4118427507755
"May",2024,79.4327180476553
"May",2024,81.284995498833
"May",2024,78.9609834433644
"May",2024,88.0077188799542
"May",2024,77.3989557142693
"May",2024,86.7219401384366
"May",2024,78.2227909466245
"May",2024,85.9292084337563
"May",2024,69.0421886544772
"May",2024,62.1776567636559
"May",2024,84.3691947104313
"May",2024,88.5050166931787
"May",2024,82.7097982839943
"May",2024,80.931634574512
"May",2024,88.011717815264
"May",2024,88.7572614708881
"May",2024,79.972580296107
"May",2024,83.4150517774366
"May",2024,73.3028232427732
"May",2024,83.235209556818
"May",2024,49.5711970175473
"May",2024,66.7049828184299
"May",2024,89.2344784678851
"May",2024,85.4334087548846
"May",2024,87.002388838515
"May",2024,85.1773875985246
"May",2024,88.9655130619633
"May",2024,57.3594966984677
"May",2024,78.7108387503385
"May",2024,80.422971704841
"May",2024,61.6756937304366
"May",2024,87.0579849394684
"May",2024,70.6998935949694
"May",2024,84.1699973283174
"May",2024,79.5016508333706
"May",2024,87.1256567009509
"May",2024,76.4360141684858
"May",2024,88.3960008305525
"May",2024,85.9998375452158
"May",2024,88.5035946348557
"May",2024,82.975462943203
"May",2024,85.9610998732801
"May",2024,84.9875671532668
"May",2024,83.8768632293798
"May",2024,74.5653077857042
"May",2024,84.6538723856967
"May",2024,38.5688560011537
"May",2024,85.1288341008469
"May",2024,86.8430345550656
"May",2024,59.2552750614369
"May",2024,88.1933364951819
"May",2024,84.051369196908
"May",2024,88.9746793202653
"May",2024,86.4082535395714
"May",2024,54.7359591608382
"May",2024,87.4886164596048
"May",2024,87.6459348093584
"May",2024,73.6920759554297
"May",2024,71.9334656162917
"May",2024,55.4031306989036
"May",2024,62.5596383184197
"May",2024,86.3008239108474
"May",2024,88.4749180881927
"May",2024,84.9182547273907
"May",2024,71.5672527639558
"May",2024,85.6472966473141
"May",2024,70.4047372765699
"May",2024,75.026148125375
"May",2024,71.0586409722681
"May",2024,83.6765229396222
"May",2024,79.1426527526308
"May",2024,54.2027572627868
"May",2024,88.6565547405354
"May",2024,86.6367157467903
"May",2024,85.1705931954526
"May",2024,35.8064201266205
"May",2024,77.693499606923
"May",2024,88.3175939252699
"May",2024,89.2773937606814
"May",2024,88.748819143087
"May",2024,84.1363155572629
"May",2024,71.252406458644
"May",2024,60.2102375606054
"May",2024,77.999583582163
"May",2024,83.2245418625252
"May",2024,72.3083340400642
"May",2024,67.7269948297956
"May",2024,85.4184180433508
"May",2024,84.29780978068
"May",2024,86.4816763111384
"May",2024,87.1665827142036
"May",2024,86.6994567632631
"May",2024,80.2024771517063
"May",2024,87.4991685083588
"May",2024,79.9507065616435
"May",2024,71.9300656218532
"May",2024,58.5770521880369
"May",2024,55.2935991204992
"May",2024,80.026063993177
"May",2024,81.3813322048544
"May",2024,66.7060179241431
"May",2024,84.7730073162507
"May",2024,85.7443629093938
"May",2024,83.3069310900798
"May",2024,87.3446310952947
"May",2024,79.3269804030422
"May",2024,86.5419003144968
"May",2024,52.7133431977062
"May",2024,81.7379165117678
"May",2024,35.3295596080808
"May",2024,76.8837841784886
"May",2024,89.3143055431928
"May",2024,58.6252191515987
"May",2024,74.3481082075521
"May",2024,85.4931869469179
"May",2024,81.9954483123646
"May",2024,73.7104761132695
"May",2024,74.8216459633531
"May",2024,88.3845329904409
"May",2024,70.920346493548
"May",2024,87.9679543525563
"May",2024,85.7497508848339
"May",2024,83.9620882600436
"May",2024,58.4388059931791
"May",2024,83.7750762553023
"May",2024,50.3886011615426
"May",2024,79.8260863697755
"May",2024,69.0523809304465
"May",2024,67.5890128598656
"May",2024,86.1760069814913
"May",2024,75.6293089722738
"May",2024,47.3465044327107
"May",2024,88.5015841858532
"May",2024,82.4426386409068
"May",2024,60.3362470292793
"May",2024,84.8588192979572
"May",2024,81.7595824497487
"May",2024,66.7912143507975
"May",2024,87.0673344043211
"May",2024,86.187718844758
"May",2024,49.9382460504109
"May",2024,77.3303288485974
"May",2024,82.2154066422078
"May",2024,78.3345740774164
"May",2024,79.7023465828842
"May",2024,83.4002489740716
"May",2024,83.6079718333957
"May",2024,45.6285331280491
"May",2024,28.293614160439
"May",2024,86.999338946463
"May",2024,88.4225870615948
"May",2024,84.6139207276113
"May",2024,84.5309997011553
"May",2024,37.380250867112
"May",2024,69.2377036046834
"May",2024,79.5006892980059
"May",2024,85.2632388694369
"May",2024,73.224471110724
"May",2024,63.4881617818388
"May",2024,80.111868399486
"May",2024,87.4888454581184
"May",2024,88.5401656653451
"May",2024,66.9800204697891
"May",2024,50.1030588634329
"May",2024,80.8688508899864
"May",2024,87.0181822257644
"May",2024,69.8134632881177
"May",2024,85.8096986689654
"May",2024,81.7526176327515
"May",2024,82.9521988256411
"May",2024,86.9286114157566
"May",2024,82.5665821903399
"May",2024,82.1425160876248
"May",2024,81.1606448480218
"May",2024,85.8828165763537
"May",2024,29.3228414618546
"May",2024,76.4244089437988
"May",2024,58.0552974432989
"May",2024,50.1725292196137
"May",2024,84.6441651197917
"May",2024,80.3624738971436
"May",2024,68.5763461212127
"May",2024,63.1698871761115
"May",2024,69.3829898714517
"May",2024,89.0239937333401
"May",2024,86.7614763512199
"May",2024,71.6587896760092
"May",2024,85.2764313354445
"May",2024,85.0107488753311
"May",2024,88.1476976016054
"May",2024,25.5179908086115
"May",2024,33.2378206744911
"May",2024,32.3102549904786
"May",2024,89.0067340747339
"May",2024,86.5570143810658
"May",2024,87.9618612301187
"May",2024,83.4482764639694
"May",2024,81.6131442850423
"May",2024,82.5328483651858
"May",2024,62.6287498002267
"May",2024,84.9445105980151
"May",2024,65.5259260760416
"May",2024,84.2941011700052
"May",2024,71.8125048959661
"May",2024,70.2164162174457
"May",2024,62.6832659290791
"May",2024,67.4346963927994
"May",2024,82.9727616025383
"May",2024,62.0919848549841
"May",2024,85.0769498507861
"May",2024,48.4481950752222
"May",2024,60.2081935335758
"May",2024,57.4223495939232
"May",2024,72.6927165212063
"May",2024,70.7491994462086
"May",2024,84.9537790906713
"May",2024,76.8070911071079
"May",2024,84.558007318523
"May",2024,59.387636629768
"May",2024,85.8031875281801
"May",2024,61.7382455801127
"May",2024,77.9787119485016
"May",2024,74.7305194264756
"May",2024,37.9336662977123
"May",2024,80.6230465120742
"May",2024,72.9206204211302
"May",2024,81.6833073426697
"May",2024,67.6237317305644
"May",2024,57.9088584780273
"May",2024,59.0222744719875
"May",2024,86.206579396337
"May",2024,41.4149161611715
"May",2024,86.7217144458744
"May",2024,85.4011405550003
"May",2024,25.0413139652084
"May",2024,74.6036039790976
"May",2024,84.8957700399235
"May",2024,82.1791214282601
"May",2024,56.2816236422055
"May",2024,83.3301252888164
"May",2024,65.5784789549776
"May",2024,75.8450289468499
"May",2024,79.5110580729428
"May",2024,76.0387461558883
"May",2024,78.326703789894
"May",2024,63.5891084553294
"May",2024,64.9733650545273
"May",2024,88.8090439215007
"May",2024,65.7663626157737
"May",2024,79.7174501704031
"May",2024,67.8516976638794
"May",2024,73.4006147436494
"May",2024,79.1431937317791
"May",2024,83.5040484760023
"May",2024,86.3660253777126
"May",2024,88.0336225155462
"May",2024,86.1906495038348
"May",2024,87.2352483551998
"May",2024,84.9092070108761
"May",2024,82.3685526816367
"May",2024,76.9837522791697
"May",2024,81.8915777737622
"May",2024,47.680051842773
"May",2024,78.5107146429955
"May",2024,81.1666465989263
"May",2024,69.9354241769142
"May",2024,86.1877569925401
"May",2024,88.3766530847764
"May",2024,88.494647949137
"May",2024,87.5815747397631
"May",2024,81.854486737486
"May",2024,84.0190955079949
"May",2024,62.7034462244038
"May",2024,87.3579481765214
"May",2024,71.3303263598086
"May",2024,80.4320062789808
"May",2024,79.3473843771084
"May",2024,70.7809737496046
"May",2024,72.7045746280773
"May",2024,76.9576466207886
"May",2024,87.7054285820731
"May",2024,77.4965645572211
"May",2024,37.4452206081833
"May",2024,76.6601571823903
"May",2024,60.9833587084704
"May",2024,32.8239684146643
"May",2024,85.4903951953539
"May",2024,50.6688807372946
"May",2024,84.1061691875111
"May",2024,80.2905201781844
"May",2024,84.800084992388
"May",2024,74.9074906078225
"May",2024,52.1793243347603
"May",2024,83.791552055905
"May",2024,65.6987500885069
"May",2024,77.9395755674378
"May",2024,78.0685565004451
"May",2024,49.4900090443976
"May",2024,87.3651949088373
"May",2024,83.7338583408673
"May",2024,81.3653168220008
"May",2024,84.6434144203833
"May",2024,58.3219910597549
"May",2024,79.4741833593484
"May",2024,77.4598956084647
"May",2024,82.0071033317943
"May",2024,58.2091379909308
"May",2024,83.8893049207321
"May",2024,69.2052302414957
"May",2024,85.6330330223386
"May",2024,62.6214889416884
"May",2024,77.4177564411622
"May",2024,67.3391885468011
"May",2024,63.7298162762435
"May",2024,78.1537250744481
"May",2024,76.2680782591845
"May",2024,69.8225252575333
"May",2024,82.7629939073138
"May",2024,72.5778631603918
"May",2024,46.6068266571896
"May",2024,72.1610765067861
"May",2024,87.5454818049373
"May",2024,76.9442111765317
"May",2024,71.1152294453983
"May",2024,83.0232597705467
"May",2024,40.7176266857047
"May",2024,69.0519628176084
"May",2024,85.9323023855391
"May",2024,77.6850621966813
"May",2024,84.9588305180731
"May",2024,84.1980032957165
"May",2024,87.0164439599126
"May",2024,73.6357358519532
"May",2024,87.3226977997785
"May",2024,68.3216987322928
"May",2024,81.0867560233168
"May",2024,87.3130852234226
"May",2024,84.3386953232135
"May",2024,77.879353498172
"May",2024,83.0341457528004
"May",2024,50.4417623499828
"May",2024,87.3572149390645
"May",2024,47.7700523113315
"May",2024,80.063388711002
"May",2024,86.3630467309396
"May",2024,74.6907447720321
"May",2024,84.7993165628845
"May",2024,66.9991040318825
"May",2024,72.8978828835714
"May",2024,80.4309281470557
"May",2024,87.2781066246889
"May",2024,64.6570198446153
"May",2024,80.9107096780997
"May",2024,87.9870645124997
"May",2024,87.5638044565601
"May",2024,88.1069122208605
"May",2024,78.126885224879
"May",2024,88.502165871139
"May",2024,42.2231037792925
"May",2024,81.5077352070434
"May",2024,87.9352373007925
"May",2024,87.5907466130563
"May",2024,79.6743591350984
"May",2024,51.8297264630202
"May",2024,72.7492716821441
"May",2024,54.0574380444511
"May",2024,84.1707545442186
"May",2024,82.7926241515609
"May",2024,75.5321200180864
"May",2024,75.6787970495726
"May",2024,81.8559140503073
"May",2024,76.4442371881048
"May",2024,87.8551305514246
"May",2024,87.7286183701415
"May",2024,85.0478903522129
"May",2024,87.510192236687
"May",2024,87.40521011893
"May",2024,82.9407785346943
"May",2024,84.4211106685713
"May",2024,79.8005481972669
"May",2024,87.4274262513384
"May",2024,81.616092658111
"May",2024,83.575729459202
"May",2024,79.0243680195124
"May",2024,80.9075735423579
"May",2024,86.3094306870414
"May",2024,75.8427569917381
"May",2024,66.4727325181774
"May",2024,84.3534611508144
"May",2024,47.0201734631118
"May",2024,85.0352773966992
"May",2024,75.6476669578368
"May",2024,86.6791229839595
"May",2024,81.9053968918199
"May",2024,81.2755133987146
"May",2024,79.444422561011
"May",2024,63.2892010777036
"May",2024,68.3129360706832
"May",2024,85.8355427739194
"May",2024,49.2336613959792
"May",2024,77.2600754733229
"May",2024,69.176983114729
"May",2024,87.3741717352832
"May",2024,74.3484756532003
"May",2024,83.6350725871071
"May",2024,54.6851541353786
"May",2024,57.7076688364122
"May",2024,87.7340404619163
"May",2024,88.0136558946833
"May",2024,84.6946586267001
"May",2024,75.516695598551
"May",2024,86.076046229229
"May",2024,88.5751629848478
"May",2024,82.8696755702282
"May",2024,84.1869018376287
"May",2024,69.6581316377463
"May",2024,30.8127274095704
"May",2024,59.1398352421861
"May",2024,81.6724172838002
"May",2024,81.1151711428428
"May",2024,76.1556755650694
"May",2024,73.7169885704772
"May",2024,73.0195498172773
"May",2024,86.2358892986609
"May",2024,74.9206659766385
"May",2024,82.6152794787796
"May",2024,87.4995488151037
"May",2024,81.3057208379154
"May",2024,80.8060792480554
"May",2024,78.6433089288871
"May",2024,71.916168213915
"May",2024,80.5528717273606
"May",2024,87.3422224518574
"May",2024,87.8023825206985
"May",2024,58.1408358644252
"May",2024,82.0363098279333
"May",2024,46.1024981445721
"May",2024,88.6080629529471
"May",2024,83.3659308194903
"May",2024,87.9146197493294
"May",2024,83.2168009154591
"May",2024,82.5007415102002
"May",2024,80.3412490350105
"May",2024,86.8983161723676
"May",2024,86.5751435306343
"May",2024,82.1121974801265
"May",2024,75.0622529022137
"May",2024,86.6674268192272
"May",2024,37.0524893976076
"May",2024,81.3488295374439
"May",2024,82.4436975676614
"May",2024,88.9997405354516
"May",2024,78.5707108132691
"May",2024,88.2228397319936
"May",2024,44.495841262649
"May",2024,87.9924193611696
"May",2024,77.3860350862078
"May",2024,86.4638916524794
"May",2024,71.7761080636865
"May",2024,88.0392394693516
"May",2024,87.130614631875
"May",2024,82.107847198156
"May",2024,51.8750137250724
"May",2024,86.7507530102349
"May",2024,26.297521608645
"May",2024,84.6427273135351
"May",2024,67.1798552407691
"May",2024,86.7040995543154
"May",2024,79.3561384507447
"May",2024,61.0107178443848
"May",2024,79.5204059018974
"May",2024,81.7599136736846
"May",2024,66.1915958147677
"May",2024,63.5034087108026
"May",2024,74.8813551304839
"May",2024,80.743152063329
"May",2024,42.6494575759214
"May",2024,77.7262681418999
"May",2024,85.0057633775747
"May",2024,82.2492955285111
"May",2024,70.0505543334432
"May",2024,67.3610759462099
"May",2024,87.3626694264003
"May",2024,77.7930705763134
"May",2024,81.7336351487916
"May",2024,87.4636081536177
"May",2024,78.844118363958
"May",2024,74.0032811624817
"May",2024,85.8418093803421
"May",2024,88.0123083899424
"May",2024,80.1136050505592
"May",2024,80.5977107476736
"May",2024,73.3434861262065
"May",2024,83.519902410947
"May",2024,83.6701641910436
"May",2024,70.8559493219732
"May",2024,53.3184564903574
"May",2024,55.199381327559
"May",2024,45.2433014243496
"May",2024,66.4047084189849
"May",2024,88.3154039821672
"May",2024,87.7038275531724
"May",2024,83.363234780524
"May",2024,76.9185434604275
"May",2024,69.4069321566698
"May",2024,79.216021609176
"May",2024,76.1551156471141
"May",2024,62.7002332352845
"May",2024,88.9975778816418
"May",2024,42.0733080156313
"May",2024,69.8078087826156
"May",2024,87.2117951052532
"May",2024,87.078309209625
"May",2024,85.6734465662188
"May",2024,42.276140250995
"May",2024,75.0759117101192
"May",2024,82.7179507674182
"May",2024,78.5386600133368
"May",2024,88.6710692333244
"May",2024,79.9131399308074
"May",2024,82.925158031241
"May",2024,86.490464443482
"May",2024,56.6585238833799
"May",2024,77.2081346524012
"May",2024,64.742743646569
"May",2024,88.1448155045879
"May",2024,73.03799229881
"May",2024,85.2824250167511
"May",2024,72.1187832795553
"May",2024,42.2483679521425
"May",2024,76.1174166472551
"May",2024,88.4501042495362
"May",2024,86.2208727676708
"May",2024,85.2462740194302
"May",2024,67.0810665943641
"May",2024,49.1200280838487
"May",2024,66.3312149809567
"May",2024,77.8018233851577
"May",2024,87.0741303061986
"May",2024,88.969546377616
"May",2024,54.5769711218175
"May",2024,84.9562333117468
"May",2024,79.5890288434543
"May",2024,79.0886210372991
"May",2024,67.6877259069358
"May",2024,63.498276260674
"May",2024,86.3293228303956
"May",2024,80.0390564670005
"May",2024,77.2145555239781
"May",2024,78.5287552338112
"May",2024,67.6733960606128
"May",2024,61.5013368861391
"May",2024,64.59899864439
"May",2024,71.4747949473131
"May",2024,79.8897208708777
"May",2024,81.3821863400229
"May",2024,71.9248407569845
"May",2024,66.8166682800657
"May",2024,86.6132060859542
"May",2024,71.9266079040969
"May",2024,83.1868289048416
"May",2024,75.1256249640113
"May",2024,49.7216374980705
"May",2024,56.3456548072154
"May",2024,79.8417605117665
"May",2024,62.0339523483539
"May",2024,88.2026187864311
"May",2024,60.501729173063
"May",2024,80.1098155750672
"May",2024,67.3361066322849
"May",2024,82.8684003687023
"May",2024,35.5575381066826
"May",2024,75.1269734424717
"May",2024,78.6197806881994
"May",2024,60.2235007174032
"May",2024,82.1110681566896
"May",2024,82.6461626555284
"May",2024,87.9061454035852
"May",2024,47.4090733125297
"May",2024,68.6687170547061
"May",2024,74.4506371035362
"May",2024,84.7300271781056
"May",2024,86.9781720222222
"May",2024,75.3951916822335
"May",2024,73.8461821012152
"May",2024,71.239930347018
"May",2024,82.1821393863438
"May",2024,87.9238976233559
"May",2024,79.7899088039263
"May",2024,53.5600842279893
"May",2024,63.9491184716215
"May",2024,67.3256745145686
"May",2024,88.4338529185913
"May",2024,60.862096566775
"May",2024,75.2115981088732
"May",2024,60.4555595784433
"May",2024,85.3266280159744
"May",2024,88.4903478959519
"May",2024,75.5755682587734
"May",2024,78.8929021816151
"May",2024,80.0451055191132
"May",2024,34.354413001444
"May",2024,82.2368343652214
"May",2024,88.1158203060974
"May",2024,74.7197345504217
"May",2024,71.4370375153423
"May",2024,84.7375693281559
"May",2024,81.0395941791242
"May",2024,80.3451286238408
"May",2024,81.816187055815
"May",2024,53.9534457347792
"May",2024,87.6377600624847
"May",2024,73.1159246121116
"May",2024,81.5139954541671
"May",2024,83.4041153951048
"May",2024,88.1992030804869
"May",2024,78.9991035187206
"May",2024,85.6000013639009
"May",2024,82.9481161024174
"May",2024,65.4618810038022
"May",2024,84.2621966897579
"May",2024,88.9261163030093
"May",2024,85.94722301167
"May",2024,34.8953154512652
"May",2024,83.3297436526378
"May",2024,75.1879687551195
"May",2024,60.9593313705499
"May",2024,89.0640956522484
"May",2024,85.6989858758027
"May",2024,83.6724665777052
"May",2024,86.8482468240427
"May",2024,63.1300228374626
"May",2024,76.2626113243434
"May",2024,77.6132170245883
"May",2024,71.2314157547025
"May",2024,65.3314998479454
"May",2024,86.5828247217909
"May",2024,79.800140968215
"May",2024,60.7321003662846
"May",2024,35.3004726051043
"May",2024,77.6758242435634
"May",2024,64.0304403912394
"May",2024,71.7084607278656
"May",2024,74.7234212625928
"May",2024,88.656472698354
"May",2024,79.8873336820436
"May",2024,75.8348736738055
"May",2024,85.3218268161786
"May",2024,69.5576786728205
"May",2024,71.6067357311963
"May",2024,73.1762532644614
"May",2024,83.0410962668879
"May",2024,68.361497202
"May",2024,85.8250243522033
"May",2024,87.0703487414876
"May",2024,77.9770119160222
"May",2024,87.3022094808958
"May",2024,57.0043573253814
"May",2024,86.3226293342244
"May",2024,83.1471897890225
"May",2024,88.6787927346958
"May",2024,77.6489543532547
"May",2024,86.1949528206289
"May",2024,87.8135496812731
"May",2024,62.3988769131425
"May",2024,80.8330367405647
"May",2024,87.6428283856823
"May",2024,80.6444925852737
"May",2024,74.1055258741212
"May",2024,67.1339170702728
"May",2024,74.1546597355214
"May",2024,47.3048081038605
"May",2024,74.3306777710745
"May",2024,89.1177843922423
"May",2024,78.4557213518144
"May",2024,56.1567090485225
"May",2024,65.9623952064612
"May",2024,88.560404112108
"May",2024,77.8566558169609
"May",2024,84.9321402628941
"May",2024,59.4793626885468
"May",2024,82.9261289135094
"May",2024,85.2196363863813
